Target,Function Target,Number of Alpha Carbons in Target,Distance,Reference
target_7CIV_ca,,170,0.8995994348167126,ref_Hormiphora_californensis_CRCL_1_filtered_Ca
target_7CIV_ca,,184,0.8997154426915589,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7CIV_ca,,175,0.9002802523246086,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_7KVX_ca,,137,0.9012607167727902,ref_Nematostella_vectensis_CRCL_4_filtered_Ca
target_7Y8D_ca,,175,0.901277901440824,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_6V4H_ca,,174,0.90185144936225,ref_Gallus_gallus_CRCL_7_all_Ca
target_8GYN_ca,,184,0.9021063061891031,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7KVX_ca,,155,0.902245576607384,ref_Geodia_cydonium_CRCL_2_filtered_Ca
target_7CIW_ca,,175,0.9023544014094076,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_7CQV_ca,,160,0.9025007902070806,ref_Amphimedon_queenslandica_CRCL_7_filtered_Ca
target_7MIC_ca,,184,0.902547457797664,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7CQV_ca,,204,0.9028079820458772,ref_Homo_sapiens_CRCL_10_filtered_Ca
target_7PO9_ca,,155,0.9029852134613296,ref_Amphimedon_queenslandica_CRCL_6_filtered_Ca
target_7KVX_ca,,144,0.9040360116340176,ref_Amphimedon_queenslandica_CRCL_3_filtered_Ca
target_7PO9_ca,,139,0.9042239243734098,ref_Stylophora_pistillata_CRCL_5_filtered_Ca
target_6XZK_ca,,184,0.9045134142990592,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7CQV_ca,,160,0.9047062471150612,ref_Homo_sapiens_CRCL_1_filtered_Ca
target_7CQV_ca,,155,0.9053924471100224,ref_Geodia_cydonium_CRCL_2_filtered_Ca
target_6XZK_ca,,181,0.905491448853872,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_7CIX_ca,,184,0.905624955254018,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7PO9_ca,,160,0.9057904985425874,ref_Amphimedon_queenslandica_CRCL_7_filtered_Ca
target_7KVX_ca,,140,0.9059265696914728,ref_Gallus_gallus_CRCL_5_filtered_Ca
target_6XZV_ca,,181,0.9063306923834848,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_7PO9_ca,,140,0.9063632889649602,ref_Strongylocentrotus_purpuratus_CRCL_8_filtered_Ca
target_7KVX_ca,,176,0.9064989334416426,ref_Danio_rerio_CRCL_10_filtered_Ca
target_6K80_ca,,184,0.9066575303515768,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_6K80_ca,,184,0.906746305871292,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7Y8D_ca,,163,0.9072807895772862,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_6LTK_ca,,153,0.9073142974582956,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_7KVX_ca,,145,0.907465895530117,ref_Danio_rerio_CRCL_8_filtered_Ca
target_7CQV_ca,,147,0.9074756266118424,ref_Suberites_domuncula_CRCL_1_filtered_Ca
target_7PO9_ca,,139,0.9082247427006116,ref_Halisarca_caerulea_CRCL_2_filtered_Ca
target_7PO9_ca,,158,0.9082897224800665,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7PO9_ca,,142,0.9084592928552184,ref_Gallus_gallus_CRCL_4_filtered_Ca
target_6XRO_ca,,181,0.9093139872612104,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_7CQV_ca,,155,0.909368882941071,ref_Amphimedon_queenslandica_CRCL_2_filtered_Ca
target_6LTK_ca,,181,0.9094639015846055,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_7PWT_ca,,181,0.910036617446906,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_7PO9_ca,,162,0.910242872747532,ref_Homo_sapiens_CRCL_9_filtered_Ca
target_7Y8D_ca,,170,0.9102879505796336,ref_Hormiphora_californensis_CRCL_1_filtered_Ca
target_7PO9_ca,,136,0.9107535828826914,ref_Trichoplax_adhaerens_CRCL_2_filtered_Ca
target_7PO9_ca,,156,0.9108137816866606,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7CQV_ca,,167,0.9110778183668856,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_8GYN_ca,,162,0.9111740301734984,ref_Danio_rerio_CRCL_6_filtered_Ca
target_7AZW_ca,,184,0.9112011733995904,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7Y8D_ca,,198,0.9112465518437028,ref_Xenopus_tropicalis_CRCL_9_all_Ca
target_7PO9_ca,,141,0.9114724460537288,ref_Homo_sapiens_CRCL_3_filtered_Ca
target_7MIC_ca,,184,0.9117747790099204,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7CIX_ca,,168,0.9119681560818444,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_7Y8D_ca,,160,0.9120115553155944,ref_Homo_sapiens_CRCL_1_filtered_Ca
target_7KVX_ca,,148,0.912182659155147,ref_Nematostella_vectensis_CRCL_3_filtered_Ca
target_7PO9_ca,,168,0.9124041544129352,ref_Homo_sapiens_CRCL_7_filtered_Ca
target_7CIV_ca,,175,0.9128354386552568,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_6XZV_ca,,184,0.9128448272580278,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7PO9_ca,,152,0.913277083804351,ref_Xenopus_tropicalis_CRCL_4_filtered_Ca
target_6XRP_ca,,198,0.913591272958008,ref_Xenopus_tropicalis_CRCL_9_all_Ca
target_8GYN_ca,,184,0.9136132993263458,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_6XZK_ca,,175,0.9138819045222192,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_6V4H_ca,,184,0.9141354024518406,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7Y8D_ca,,162,0.9141663358697718,ref_Homo_sapiens_CRCL_9_filtered_Ca
target_7PO9_ca,,139,0.914285370709924,ref_Xenopus_tropicalis_CRCL_5_filtered_Ca
target_8GYN_ca,,140,0.9145024383358462,ref_Homo_sapiens_CRCL_2_filtered_Ca
target_6XZV_ca,,175,0.9147674549286652,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_7CIX_ca,,175,0.914831525397902,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_8ADD_ca,,156,0.915039261511454,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_7PO9_ca,,155,0.9151752758921152,ref_Geodia_cydonium_CRCL_2_filtered_Ca
target_7Y8D_ca,,156,0.9153917157774129,ref_Haliclona_tubifera_CRCL_1_filtered_Ca
target_6LTK_ca,,166,0.915504287975024,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_7PO9_ca,,155,0.9158458235775168,ref_Amphimedon_queenslandica_CRCL_2_filtered_Ca
target_7CIW_ca,,170,0.9158665423652188,ref_Hormiphora_californensis_CRCL_1_filtered_Ca
target_7KVX_ca,,150,0.9160588839896338,ref_Acropora_digitifera_CRCL_1_filtered_Ca
target_7CQV_ca,,159,0.9162337085168608,ref_Stylophora_pistillata_CRCL_7_filtered_Ca
target_8GYN_ca,,155,0.9162673496576372,ref_Amphimedon_queenslandica_CRCL_6_filtered_Ca
target_7CQV_ca,,152,0.9163979802365934,ref_Xenopus_tropicalis_CRCL_4_filtered_Ca
target_7AZW_ca,,184,0.9166267108942756,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7PO9_ca,,170,0.9166811219087851,ref_Hormiphora_californensis_CRCL_1_filtered_Ca
target_6V4E_ca,,184,0.917180821018968,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7O3S_ca,,181,0.9178427810498913,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_7CIW_ca,,184,0.9182345907769016,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7KVX_ca,,160,0.9182355731481724,ref_Oscarella_pearsei_CRCL_1_filtered_Ca
target_8GYN_ca,,165,0.9184021080847796,ref_Nematostella_vectensis_CRCL_6_filtered_Ca
target_8ADD_ca,,168,0.9185047982445836,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_7CIV_ca,,153,0.9185291841065468,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_7CQV_ca,,148,0.9194494781474764,ref_Nematostella_vectensis_CRCL_2_filtered_Ca
target_7KVX_ca,,141,0.919794699378692,ref_Homo_sapiens_CRCL_3_filtered_Ca
target_7Y8D_ca,,155,0.9198873742339706,ref_Oscarella_lobularis_CRCL_1_filtered_Ca
target_7CQV_ca,,160,0.9202986683650964,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_6SLW_ca,,181,0.9205031076641406,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_7PO9_ca,,166,0.920850855591899,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_7CIV_ca,,169,0.9212956967281856,ref_Homo_sapiens_CRCL_6_filtered_Ca
target_6XRO_ca,,169,0.9213611187006628,ref_Homo_sapiens_CRCL_6_filtered_Ca
target_7PO9_ca,,156,0.9227735913012431,ref_Haliclona_tubifera_CRCL_1_filtered_Ca
target_8GYN_ca,,131,0.9231387385014356,ref_Exaiptasia_pallida_CRCL_1_filtered_Ca
target_6XZV_ca,,181,0.923534504989849,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_6LTK_ca,,159,0.9236780543387728,ref_Stylophora_pistillata_CRCL_7_filtered_Ca
target_7PO9_ca,,156,0.9237282875064968,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_6V4H_ca,,184,0.9245869671532924,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7CIV_ca,,165,0.9249425529064038,ref_Acropora_millepora_CRCL_1_filtered_Ca
target_7CIW_ca,,176,0.925049058169528,ref_Danio_rerio_CRCL_10_filtered_Ca
target_7KVX_ca,,147,0.9256518533883876,ref_Suberites_domuncula_CRCL_1_filtered_Ca
target_7MIC_ca,,174,0.9257955463781068,ref_Gallus_gallus_CRCL_7_all_Ca
target_7KVX_ca,,141,0.9259351822099056,ref_Strongylocentrotus_purpuratus_CRCL_3_filtered_Ca
target_6XRO_ca,,181,0.925950173180862,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_8GYN_ca,,136,0.9262671371625376,ref_Nematostella_vectensis_CRCL_5_filtered_Ca
target_7PO9_ca,,141,0.9264479758341942,ref_Strongylocentrotus_purpuratus_CRCL_3_filtered_Ca
target_7TGQ_ca,,138,0.926465066374921,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_7KVX_ca,,155,0.9268124144774598,ref_Oscarella_lobularis_CRCL_1_filtered_Ca
target_8FDY_ca,,198,0.9270080036590796,ref_Xenopus_tropicalis_CRCL_9_all_Ca
target_7CQV_ca,,144,0.9272860267308194,ref_Lubomirskia_baicalensis_CRCL_1_filtered_Ca
target_7CQV_ca,,145,0.927359907972404,ref_Danio_rerio_CRCL_8_filtered_Ca
target_8ADD_ca,,164,0.9274384296651292,ref_Orbicella_faveolata_CRCL_1_filtered_Ca
target_6LTK_ca,,168,0.9275203361248768,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_7PO9_ca,,140,0.9279129418677629,ref_Homo_sapiens_CRCL_2_filtered_Ca
target_6K80_ca,,174,0.9283500182382228,ref_Gallus_gallus_CRCL_7_all_Ca
target_7CQV_ca,,155,0.9285766402079152,ref_Amphimedon_queenslandica_CRCL_6_filtered_Ca
target_8ADD_ca,,176,0.9293175514556494,ref_Danio_rerio_CRCL_10_filtered_Ca
target_6XRP_ca,,176,0.92940383886228,ref_Danio_rerio_CRCL_10_filtered_Ca
target_8GYN_ca,,146,0.9294345756888112,ref_Strongylocentrotus_purpuratus_CRCL_4_filtered_Ca
target_7PO9_ca,,167,0.9295691820247552,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_7CQV_ca,,139,0.929757352203568,ref_Xenopus_tropicalis_CRCL_5_filtered_Ca
target_7KVX_ca,,155,0.9298371229971268,ref_Amphimedon_queenslandica_CRCL_2_filtered_Ca
target_7CIV_ca,,167,0.929940922531368,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_6XRO_ca,,165,0.9300054496423464,ref_Acropora_millepora_CRCL_1_filtered_Ca
target_7CIV_ca,,180,0.930263764149286,ref_Mnemiopsis_leidyi_CRCL_1_filtered_Ca
target_6V4E_ca,,184,0.9302928662863624,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7KVX_ca,,158,0.9303575665567074,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7JW6_ca,,168,0.93071813327195,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_7KVX_ca,,162,0.9310832032321325,ref_Danio_rerio_CRCL_6_filtered_Ca
target_7PO9_ca,,180,0.9314680182591298,ref_Mnemiopsis_leidyi_CRCL_1_filtered_Ca
target_7PO9_ca,,133,0.9314703606151572,ref_Amphimedon_queenslandica_CRCL_8_filtered_Ca
target_7CIX_ca,,169,0.9316615276315696,ref_Homo_sapiens_CRCL_6_filtered_Ca
target_7PO9_ca,,140,0.9328800986300988,ref_Gallus_gallus_CRCL_5_filtered_Ca
target_7Y8D_ca,,166,0.9329988546177016,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_8GYN_ca,,138,0.9330343117391092,ref_Amphimedon_queenslandica_CRCL_1_filtered_Ca
target_7CIW_ca,,174,0.9333520817286048,ref_Gallus_gallus_CRCL_7_all_Ca
target_7CIX_ca,,175,0.933982908649642,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_6XZV_ca,,204,0.9342076082051376,ref_Homo_sapiens_CRCL_10_filtered_Ca
target_7CIX_ca,,163,0.9342567165806956,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_7JW6_ca,,175,0.9345788842771324,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_7KVX_ca,,146,0.9349875887834066,ref_Strongylocentrotus_purpuratus_CRCL_4_filtered_Ca
target_7CIW_ca,,175,0.936660353406246,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_7KVX_ca,,136,0.9368236038367715,ref_Nematostella_vectensis_CRCL_5_filtered_Ca
target_7KVX_ca,,155,0.9371377161350803,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_7CIX_ca,,165,0.9371568561399092,ref_Acropora_millepora_CRCL_1_filtered_Ca
target_7CQV_ca,,148,0.9373891512458328,ref_Danio_rerio_CRCL_1_filtered_Ca
target_7PO9_ca,,138,0.9374470971881896,ref_Halisarca_caerulea_CRCL_1_filtered_Ca
target_7CIV_ca,,168,0.9376812583447612,ref_Homo_sapiens_CRCL_7_filtered_Ca
target_6V4E_ca,,168,0.9377692975763204,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_6XRO_ca,,160,0.9378526097774172,ref_Homo_sapiens_CRCL_1_filtered_Ca
target_7CQV_ca,,163,0.9378619920945508,ref_Danio_rerio_CRCL_2_filtered_Ca
target_6LTK_ca,,175,0.9381739750868108,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_7Y8D_ca,,148,0.9383647841451074,ref_Danio_rerio_CRCL_1_filtered_Ca
target_7KVX_ca,,141,0.9384617374589816,ref_Stylophora_pistillata_CRCL_4_filtered_Ca
target_7BTG_ca,,155,0.9385498490888836,ref_Geodia_cydonium_CRCL_2_filtered_Ca
target_7PO9_ca,,172,0.9386046632457824,ref_Haliclona_tubifera_CRCL_5_filtered_Ca
target_7PO9_ca,,155,0.9389468691763958,ref_Oscarella_lobularis_CRCL_1_filtered_Ca
target_7KVX_ca,,143,0.9389598069425312,ref_Hydra_vulgaris_CRCL_1_filtered_Ca
target_7KVX_ca,,165,0.9394309226305764,ref_Acropora_millepora_CRCL_1_filtered_Ca
target_6LTK_ca,,172,0.9396539139124038,ref_Haliclona_tubifera_CRCL_4_filtered_Ca
target_7JW6_ca,,176,0.9397385070632492,ref_Danio_rerio_CRCL_10_filtered_Ca
target_7CIX_ca,,180,0.9397984973638324,ref_Mnemiopsis_leidyi_CRCL_1_filtered_Ca
target_8ADD_ca,,165,0.9398461847993952,ref_Acropora_millepora_CRCL_1_filtered_Ca
target_7CQV_ca,,139,0.940170589703228,ref_Halisarca_caerulea_CRCL_2_filtered_Ca
target_7O3S_ca,,194,0.9403836524790484,ref_Pleurobrachia_pileus_CRCL_1_filtered_Ca
target_8ADD_ca,,153,0.9407741298688872,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_7CIW_ca,,168,0.9418220421319444,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_8ADD_ca,,181,0.942059956284338,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_7KVX_ca,,145,0.9423603376015254,ref_Homo_sapiens_CRCL_8_filtered_Ca
target_6XRO_ca,,155,0.9423962020637434,ref_Oscarella_lobularis_CRCL_1_filtered_Ca
target_7KVX_ca,,198,0.9425023879849612,ref_Xenopus_tropicalis_CRCL_9_all_Ca
target_8FDY_ca,,176,0.9426158829098978,ref_Danio_rerio_CRCL_10_filtered_Ca
target_7Y8D_ca,,125,0.9432923730051264,ref_Xenopus_tropicalis_CRCL_3_filtered_Ca
target_7CIW_ca,,165,0.944119960466562,ref_Acropora_millepora_CRCL_1_filtered_Ca
target_7KVX_ca,,155,0.9441856850482028,ref_Amphimedon_queenslandica_CRCL_6_filtered_Ca
target_6XRO_ca,,163,0.9441866747879046,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_7BTG_ca,,138,0.9442747232856152,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_7PO9_ca,,175,0.9445275715359258,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_6LTK_ca,,169,0.9447591590294944,ref_Homo_sapiens_CRCL_6_filtered_Ca
target_7CIX_ca,,179,0.9450838244279238,ref_Xenopus_tropicalis_CRCL_1_filtered_Ca
target_7CIV_ca,,163,0.9452904903745448,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_8ADD_ca,,159,0.9455500833051508,ref_Stylophora_pistillata_CRCL_7_filtered_Ca
target_7CQV_ca,,146,0.9460568661052894,ref_Danio_rerio_CRCL_7_filtered_Ca
target_7JW6_ca,,168,0.9460771852381568,ref_Homo_sapiens_CRCL_7_filtered_Ca
target_7CIW_ca,,169,0.9462369077157464,ref_Homo_sapiens_CRCL_6_filtered_Ca
target_8FDY_ca,,184,0.9462647448603756,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_6XRO_ca,,175,0.946436591603396,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_7PO9_ca,,170,0.9465345846081332,ref_Xenopus_tropicalis_CRCL_7_filtered_Ca
target_7PO9_ca,,165,0.9466002029969962,ref_Mus_musculus_CRCL_1_filtered_Ca
target_7Y8D_ca,,164,0.9467781591026556,ref_Haliclona_tubifera_CRCL_3_filtered_Ca
target_7CQV_ca,,138,0.9476052862885046,ref_Hydra_vulgaris_CRCL_5_filtered_Ca
target_7CQV_ca,,158,0.9476139079921287,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_6XRO_ca,,163,0.9477245181259946,ref_Danio_rerio_CRCL_2_filtered_Ca
target_7CQV_ca,,148,0.9479746529500994,ref_Nematostella_vectensis_CRCL_3_filtered_Ca
target_7KVX_ca,,164,0.9480260080366129,ref_Hydra_vulgaris_CRCL_3_filtered_Ca
target_7CIX_ca,,167,0.948054997732703,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_6LTK_ca,,180,0.948858432039862,ref_Mnemiopsis_leidyi_CRCL_1_filtered_Ca
target_8ADD_ca,,198,0.9496292072248648,ref_Xenopus_tropicalis_CRCL_9_all_Ca
target_7CIX_ca,,153,0.9497270088870948,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_8FDY_ca,,174,0.9499992312487816,ref_Gallus_gallus_CRCL_7_all_Ca
target_7KVX_ca,,175,0.9500295198093236,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_6K80_ca,,167,0.9501277456381084,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_7UVE_ca,,184,0.9503750369514284,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7PO9_ca,,181,0.950741358393962,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_7CIW_ca,,179,0.9511298489041148,ref_Xenopus_tropicalis_CRCL_1_filtered_Ca
target_7Y8D_ca,,169,0.9519035219463754,ref_Homo_sapiens_CRCL_6_filtered_Ca
target_7JW6_ca,,181,0.952172383774531,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_6XRO_ca,,160,0.9523117380585504,ref_Oscarella_pearsei_CRCL_1_filtered_Ca
target_7AZW_ca,,181,0.9523150615963104,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_6HXY_ca,,194,0.9523699777869826,ref_Pleurobrachia_pileus_CRCL_1_filtered_Ca
target_7PO9_ca,,136,0.9525274831317576,ref_Nematostella_vectensis_CRCL_5_filtered_Ca
target_6V4H_ca,,164,0.9526230423676474,ref_Orbicella_faveolata_CRCL_1_filtered_Ca
target_6K80_ca,,181,0.9526462559137202,ref_Gallus_gallus_CRCL_6_filtered_Ca
target_6T2T_ca,,184,0.9527288561141768,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7CIV_ca,,165,0.952865736697522,ref_Mus_musculus_CRCL_1_filtered_Ca
target_7KVX_ca,,146,0.9531858321076048,ref_Danio_rerio_CRCL_7_filtered_Ca
target_6LTK_ca,,167,0.9532797989775283,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_7CIV_ca,,204,0.9534000915725372,ref_Homo_sapiens_CRCL_10_filtered_Ca
target_7CQV_ca,,140,0.953588535967322,ref_Gallus_gallus_CRCL_5_filtered_Ca
target_7CIV_ca,,165,0.9537787097470504,ref_Danio_rerio_CRCL_9_filtered_Ca
target_7Y8D_ca,,168,0.9541407110308624,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_6LTK_ca,,162,0.9545440845734422,ref_Danio_rerio_CRCL_6_filtered_Ca
target_6XRO_ca,,164,0.9545684444895663,ref_Hydra_vulgaris_CRCL_3_filtered_Ca
target_8ADD_ca,,175,0.9546038864373788,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_7CQV_ca,,156,0.9549081008431354,ref_Hydra_vulgaris_CRCL_4_filtered_Ca
target_6V4H_ca,,168,0.9550321514694654,ref_Chondrosia_reniformis_CRCL_1_filtered_Ca
target_7KVX_ca,,156,0.9552735598696288,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_6SLW_ca,,194,0.9554327733519696,ref_Pleurobrachia_pileus_CRCL_1_filtered_Ca
target_6XRO_ca,,179,0.9557948294742392,ref_Xenopus_tropicalis_CRCL_1_filtered_Ca
target_7CIV_ca,,172,0.9565939437889348,ref_Haliclona_tubifera_CRCL_4_filtered_Ca
target_7KVX_ca,,147,0.95673705235935,ref_Acropora_millepora_CRCL_2_filtered_Ca
target_8GYN_ca,,146,0.9569361213129725,ref_Danio_rerio_CRCL_7_filtered_Ca
target_7PO9_ca,,160,0.9571054057835766,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_7CIV_ca,,179,0.9572301641023124,ref_Xenopus_tropicalis_CRCL_1_filtered_Ca
target_7PO9_ca,,163,0.957267662407984,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_7Y8D_ca,,167,0.9572718650910244,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_7JW6_ca,,198,0.9580554506491016,ref_Xenopus_tropicalis_CRCL_9_all_Ca
target_6V4E_ca,,176,0.9581267641770528,ref_Danio_rerio_CRCL_10_filtered_Ca
target_7KVX_ca,,184,0.9581769928065414,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_7KVX_ca,,140,0.9583053052486318,ref_Homo_sapiens_CRCL_2_filtered_Ca
target_6K80_ca,,175,0.95849289681881,ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca
target_7PO9_ca,,153,0.9585410600591282,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_7CIW_ca,,180,0.95859031869104,ref_Mnemiopsis_leidyi_CRCL_1_filtered_Ca
target_7CQV_ca,,194,0.9585977453955624,ref_Pleurobrachia_pileus_CRCL_1_filtered_Ca
target_7CIX_ca,,204,0.9586061485791656,ref_Homo_sapiens_CRCL_10_filtered_Ca
target_8GYN_ca,,174,0.9595773570300552,ref_Gallus_gallus_CRCL_7_all_Ca
target_6XRO_ca,,180,0.9597343544866332,ref_Mnemiopsis_leidyi_CRCL_1_filtered_Ca
target_6LTK_ca,,164,0.9597928601510692,ref_Hydra_vulgaris_CRCL_3_filtered_Ca
target_7KVX_ca,,142,0.959862744338627,ref_Gallus_gallus_CRCL_4_filtered_Ca
target_6T2T_ca,,204,0.9601120185020908,ref_Homo_sapiens_CRCL_10_filtered_Ca
target_7PO9_ca,,149,0.9609172286555384,ref_Stylophora_pistillata_CRCL_6_filtered_Ca
target_7CIX_ca,,168,0.961231394591472,ref_Homo_sapiens_CRCL_7_filtered_Ca
target_8GYN_ca,,136,0.9615314711903792,ref_Danio_rerio_CRCL_4_filtered_Ca
target_8ADD_ca,,167,0.9617920041211852,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_7CIW_ca,,163,0.9618520422940672,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_7CIW_ca,,167,0.9618725250113518,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_7KVX_ca,,144,0.9622287974160428,ref_Strongylocentrotus_purpuratus_CRCL_1_filtered_Ca
target_7CIW_ca,,153,0.9625728561327882,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_7CIX_ca,,165,0.9627856192523008,ref_Mus_musculus_CRCL_1_filtered_Ca
target_6V4H_ca,,167,0.963041248205936,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_7Y8D_ca,,155,0.963179143349638,ref_Geodia_cydonium_CRCL_2_filtered_Ca
target_6LTK_ca,,175,0.9633057797690388,ref_Stylophora_pistillata_CRCL_2_filtered_Ca
target_7Y8D_ca,,160,0.9634921744593428,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_8ADD_ca,,169,0.9636523931024296,ref_Homo_sapiens_CRCL_6_filtered_Ca
target_7U9D_ca,,164,0.9638335861406496,ref_Orbicella_faveolata_CRCL_1_filtered_Ca
target_7CQV_ca,,144,0.9639262077066012,ref_Amphimedon_queenslandica_CRCL_3_filtered_Ca
target_6XZI_ca,,184,0.9640592468791852,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7KVX_ca,,156,0.9640704799517416,ref_Hydra_vulgaris_CRCL_4_filtered_Ca
target_6XRO_ca,,172,0.9641765183513972,ref_Haliclona_tubifera_CRCL_5_filtered_Ca
target_8FDY_ca,,181,0.9642610361288938,ref_Halisarca_caerulea_CRCL_3_filtered_Ca
target_7JW6_ca,,165,0.964277733352984,ref_Acropora_millepora_CRCL_1_filtered_Ca
target_6V4H_ca,,166,0.9643908320008304,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_7CQV_ca,,145,0.9651112909948164,ref_Homo_sapiens_CRCL_8_filtered_Ca
target_6LTK_ca,,170,0.9654059869450136,ref_Hormiphora_californensis_CRCL_1_filtered_Ca
target_7Y8D_ca,,163,0.9655032639380458,ref_Ephydatia_muelleri_CRCL_2_filtered_Ca
target_7U9D_ca,,158,0.9655394589817456,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7U9D_ca,,145,0.9660012540412264,ref_Homo_sapiens_CRCL_8_filtered_Ca
target_6V4E_ca,,167,0.9660247127510898,ref_Beroe_ovata_CRCL_1_filtered_Ca
